Date,Time,Open,High,Low,Close
2022/10/14,13:00:00,13167,13186,13164,13170
2022/10/14,13:15:00,13170,13180,13142,13154
2022/10/14,13:30:00,13152,13172,13146,13166
2022/10/17,08:45:00,12964,13009,12959,12968
2022/10/17,09:00:00,12968,12974,12892,12897
2022/10/17,09:15:00,12896,12942,12893,12905
2022/10/17,09:30:00,12906,12955,12886,12911
2022/10/17,09:45:00,12912,12916,12835,12838
2022/10/17,10:00:00,12838,12892,12821,12868
2022/10/17,10:15:00,12869,12883,12830,12851
2022/10/17,10:30:00,12852,12888,12841,12873
2022/10/17,10:45:00,12874,12882,12846,12859
2022/10/17,11:00:00,12857,12879,12833,12879
2022/10/17,11:15:00,12878,12995,12876,12958
2022/10/17,11:30:00,12958,12969,12936,12948
2022/10/17,11:45:00,12950,12968,12949,12955
2022/10/17,12:00:00,12955,12961,12909,12930
2022/10/17,12:15:00,12930,12949,12922,12923
2022/10/17,12:30:00,12923,12976,12923,12955
2022/10/17,12:45:00,12953,12958,12934,12938
2022/10/17,13:00:00,12939,12993,12934,12972
2022/10/17,13:15:00,12973,12987,12965,12968
2022/10/17,13:30:00,12968,12996,12962,12981
2022/10/18,08:45:00,13158,13182,13144,13170
2022/10/18,09:00:00,13168,13174,13099,13116
2022/10/18,09:15:00,13117,13118,13069,13087
2022/10/18,09:30:00,13086,13097,13056,13094
2022/10/18,09:45:00,13095,13099,13053,13067
2022/10/18,10:00:00,13067,13067,13023,13043
2022/10/18,10:15:00,13042,13062,13016,13026
2022/10/18,10:30:00,13025,13035,12995,13008
2022/10/18,10:45:00,13009,13032,12992,13022
2022/10/18,11:00:00,13021,13053,13020,13027
2022/10/18,11:15:00,13027,13055,13016,13029
2022/10/18,11:30:00,13029,13087,13027,13086
2022/10/18,11:45:00,13087,13109,13076,13094
2022/10/18,12:00:00,13093,13120,13080,13086
2022/10/18,12:15:00,13087,13146,13086,13135
2022/10/18,12:30:00,13135,13155,13125,13140
2022/10/18,12:45:00,13141,13146,13117,13128
2022/10/18,13:00:00,13129,13142,13118,13134
2022/10/18,13:15:00,13134,13135,13100,13120
2022/10/18,13:30:00,13119,13125,13096,13103
2022/10/19,08:45:00,13125,13139,13082,13083
2022/10/19,09:00:00,13084,13133,13076,13126
2022/10/19,09:15:00,13126,13131,13083,13102
2022/10/19,09:30:00,13103,13168,13084,13152
2022/10/19,09:45:00,13153,13163,13121,13121
2022/10/19,10:00:00,13123,13130,13080,13106
2022/10/19,10:15:00,13105,13128,13095,13113
2022/10/19,10:30:00,13113,13117,13090,13106
2022/10/19,10:45:00,13105,13125,13084,13097
2022/10/19,11:00:00,13098,13104,13032,13042
2022/10/19,11:15:00,13040,13074,13038,13053
2022/10/19,11:30:00,13050,13070,13045,13057
2022/10/19,11:45:00,13056,13078,13039,13039
2022/10/19,12:00:00,13038,13060,13026,13045
2022/10/19,12:15:00,13044,13053,13011,13013
2022/10/19,12:30:00,13013,13028,12996,13002
2022/10/19,12:45:00,13003,13025,12982,12992
2022/10/19,13:00:00,12995,13006,12967,13000
2022/10/19,13:15:00,13000,13004,12998,12998
2022/10/20,08:45:00,12815,12819,12765,12765
2022/10/20,09:00:00,12765,12785,12670,12696
2022/10/20,09:15:00,12695,12714,12662,12702
2022/10/20,09:30:00,12702,12717,12670,12703
2022/10/20,09:45:00,12703,12778,12690,12732
2022/10/20,10:00:00,12731,12753,12715,12733
2022/10/20,10:15:00,12734,12761,12722,12739
2022/10/20,10:30:00,12738,12775,12734,12759
2022/10/20,10:45:00,12761,12816,12756,12781
2022/10/20,11:00:00,12781,12784,12742,12760
2022/10/20,11:15:00,12760,12775,12746,12755
2022/10/20,11:30:00,12754,12755,12729,12738
2022/10/20,11:45:00,12739,12759,12730,12742
2022/10/20,12:00:00,12741,12746,12711,12718
2022/10/20,12:15:00,12718,12793,12715,12760
2022/10/20,12:30:00,12761,12773,12745,12753
2022/10/20,12:45:00,12752,12800,12752,12799
2022/10/20,13:00:00,12800,12883,12776,12878
2022/10/20,13:15:00,12877,12908,12863,12904
2022/10/20,13:30:00,12905,12916,12889,12900
2022/10/21,08:45:00,12922,12935,12900,12912
2022/10/21,09:00:00,12915,12920,12855,12902
2022/10/21,09:15:00,12903,12946,12863,12878
2022/10/21,09:30:00,12877,12918,12867,12908
2022/10/21,09:45:00,12907,12915,12871,12891
2022/10/21,10:00:00,12891,12926,12882,12911
2022/10/21,10:15:00,12911,12948,12909,12917
2022/10/21,10:30:00,12917,12923,12877,12907
2022/10/21,10:45:00,12907,12910,12860,12879
2022/10/21,11:00:00,12877,12928,12873,12923
2022/10/21,11:15:00,12924,12935,12911,12922
2022/10/21,11:30:00,12921,12923,12878,12878
2022/10/21,11:45:00,12878,12893,12869,12882
2022/10/21,12:00:00,12880,12881,12808,12812
2022/10/21,12:15:00,12812,12857,12804,12846
2022/10/21,12:30:00,12846,12859,12826,12858
2022/10/21,12:45:00,12857,12867,12832,12857
2022/10/21,13:00:00,12857,12858,12808,12814
2022/10/21,13:15:00,12814,12824,12794,12805
2022/10/21,13:30:00,12806,12828,12800,12805
2022/10/24,08:45:00,13100,13126,13051,13051
2022/10/24,09:00:00,13051,13054,13012,13019
2022/10/24,09:15:00,13020,13023,12960,13000
2022/10/24,09:30:00,13002,13042,12982,13011
2022/10/24,09:45:00,13011,13033,12969,12970
2022/10/24,10:00:00,12970,12979,12933,12934
2022/10/24,10:15:00,12935,12964,12922,12960
2022/10/24,10:30:00,12958,12967,12916,12930
2022/10/24,10:45:00,12931,12985,12929,12963
2022/10/24,11:00:00,12966,12976,12913,12913
2022/10/24,11:15:00,12914,12931,12908,12918
2022/10/24,11:30:00,12917,12939,12893,12901
2022/10/24,11:45:00,12901,12918,12885,12897
2022/10/24,12:00:00,12895,12910,12879,12894
2022/10/24,12:15:00,12893,12949,12886,12916
2022/10/24,12:30:00,12916,12947,12915,12930
2022/10/24,12:45:00,12929,12955,12927,12937
2022/10/24,13:00:00,12935,12937,12889,12897
2022/10/24,13:15:00,12896,12908,12864,12873
2022/10/24,13:30:00,12874,12894,12866,12882
2022/10/25,08:45:00,12895,12946,12878,12883
2022/10/25,09:00:00,12882,12882,12812,12813
2022/10/25,09:15:00,12813,12826,12771,12800
2022/10/25,09:30:00,12799,12809,12751,12784
2022/10/25,09:45:00,12784,12799,12752,12754
2022/10/25,10:00:00,12755,12756,12688,12690
2022/10/25,10:15:00,12691,12716,12663,12691
2022/10/25,10:30:00,12693,12702,12652,12672
2022/10/25,10:45:00,12672,12731,12663,12730
2022/10/25,11:00:00,12731,12740,12694,12701
2022/10/25,11:15:00,12701,12783,12698,12777
2022/10/25,11:30:00,12777,12817,12765,12766
2022/10/25,11:45:00,12767,12772,12745,12746
2022/10/25,12:00:00,12745,12766,12732,12741
2022/10/25,12:15:00,12741,12758,12724,12738
2022/10/25,12:30:00,12740,12762,12721,12721
2022/10/25,12:45:00,12721,12733,12710,12725
2022/10/25,13:00:00,12724,12724,12666,12678
2022/10/25,13:15:00,12678,12712,12677,12698
2022/10/25,13:30:00,12699,12705,12682,12682
2022/10/26,08:45:00,12722,12738,12703,12712
2022/10/26,09:00:00,12712,12755,12664,12750
2022/10/26,09:15:00,12749,12752,12684,12694
2022/10/26,09:30:00,12692,12739,12676,12716
2022/10/26,09:45:00,12716,12743,12695,12701
2022/10/26,10:00:00,12701,12730,12696,12715
2022/10/26,10:15:00,12717,12759,12707,12733
2022/10/26,10:30:00,12732,12769,12727,12766
2022/10/26,10:45:00,12768,12833,12762,12828
2022/10/26,11:00:00,12827,12829,12795,12805
2022/10/26,11:15:00,12807,12817,12792,12803
2022/10/26,11:30:00,12803,12806,12776,12782
2022/10/26,11:45:00,12781,12796,12779,12784
2022/10/26,12:00:00,12784,12804,12770,12801
2022/10/26,12:15:00,12800,12802,12765,12772
2022/10/26,12:30:00,12770,12790,12770,12774
2022/10/26,12:45:00,12773,12774,12753,12759
2022/10/26,13:00:00,12758,12784,12740,12743
2022/10/26,13:15:00,12742,12765,12740,12757
2022/10/26,13:30:00,12757,12759,12739,12739
2022/10/27,08:45:00,12883,12917,12878,12902
2022/10/27,09:00:00,12902,12956,12891,12948
2022/10/27,09:15:00,12948,12979,12926,12932
2022/10/27,09:30:00,12932,12976,12904,12962
2022/10/27,09:45:00,12962,12984,12946,12966
2022/10/27,10:00:00,12966,12972,12938,12957
2022/10/27,10:15:00,12958,12962,12923,12926
2022/10/27,10:30:00,12926,12940,12908,12912
2022/10/27,10:45:00,12911,12938,12908,12934
2022/10/27,11:00:00,12935,12953,12915,12952
2022/10/27,11:15:00,12953,12958,12918,12927
2022/10/27,11:30:00,12927,12937,12915,12926
2022/10/27,11:45:00,12926,12938,12917,12934
2022/10/27,12:00:00,12934,12944,12919,12939
2022/10/27,12:15:00,12939,12942,12926,12935
2022/10/27,12:30:00,12935,12948,12932,12940
2022/10/27,12:45:00,12940,12965,12927,12964
2022/10/27,13:00:00,12964,12968,12943,12951
2022/10/27,13:15:00,12951,12954,12920,12928
2022/10/27,13:30:00,12928,12962,12922,12956
2022/10/28,08:45:00,12855,12891,12845,12883
2022/10/28,09:00:00,12885,12912,12875,12901
2022/10/28,09:15:00,12902,12902,12858,12871
2022/10/28,09:30:00,12872,12900,12832,12886
2022/10/28,09:45:00,12886,12915,12882,12898
2022/10/28,10:00:00,12899,12909,12873,12883
2022/10/28,10:15:00,12883,12887,12838,12856
2022/10/28,10:30:00,12855,12864,12807,12821
2022/10/28,10:45:00,12822,12841,12810,12837
2022/10/28,11:00:00,12837,12848,12811,12833
2022/10/28,11:15:00,12832,12842,12816,12833
2022/10/28,11:30:00,12833,12835,12818,12828
2022/10/28,11:45:00,12827,12833,12806,12829
2022/10/28,12:00:00,12828,12835,12812,12814
2022/10/28,12:15:00,12813,12822,12782,12791
2022/10/28,12:30:00,12791,12794,12760,12760
2022/10/28,12:45:00,12760,12773,12750,12762
2022/10/28,13:00:00,12759,12765,12745,12757
2022/10/28,13:15:00,12758,12789,12753,12771
2022/10/28,13:30:00,12772,12788,12759,12764
2022/10/31,08:45:00,12880,12907,12856,12904
2022/10/31,09:00:00,12904,12909,12851,12868
2022/10/31,09:15:00,12869,12872,12836,12849
2022/10/31,09:30:00,12849,12890,12838,12882
2022/10/31,09:45:00,12882,12965,12873,12951
2022/10/31,10:00:00,12949,12979,12949,12966
2022/10/31,10:15:00,12966,12980,12936,12944
2022/10/31,10:30:00,12943,12966,12940,12951
2022/10/31,10:45:00,12950,12982,12947,12957
2022/10/31,11:00:00,12955,12997,12952,12980
2022/10/31,11:15:00,12980,12984,12966,12967
2022/10/31,11:30:00,12967,12979,12961,12973
2022/10/31,11:45:00,12973,12987,12966,12968
2022/10/31,12:00:00,12968,12968,12954,12955
2022/10/31,12:15:00,12955,12957,12942,12951
2022/10/31,12:30:00,12952,12956,12943,12947
2022/10/31,12:45:00,12947,12950,12918,12939
2022/10/31,13:00:00,12939,12950,12928,12930
2022/10/31,13:15:00,12929,12942,12926,12939
2022/10/31,13:30:00,12939,12954,12935,12943
2022/11/1,08:45:00,12960,12986,12940,12945
2022/11/1,09:00:00,12945,12979,12934,12963
2022/11/1,09:15:00,12966,13054,12961,13049
2022/11/1,09:30:00,13049,13052,13025,13031
2022/11/1,09:45:00,13031,13066,13028,13060
2022/11/1,10:00:00,13059,13084,13058,13082
2022/11/1,10:15:00,13081,13086,13065,13079
2022/11/1,10:30:00,13078,13095,13078,13084
2022/11/1,10:45:00,13084,13092,13069,13075
2022/11/1,11:00:00,13076,13084,13055,13063
2022/11/1,11:15:00,13064,13071,13049,13057
2022/11/1,11:30:00,13057,13060,13045,13048
2022/11/1,11:45:00,13049,13049,13009,13032
2022/11/1,12:00:00,13032,13033,13007,13012
2022/11/1,12:15:00,13012,13032,13005,13020
2022/11/1,12:30:00,13020,13031,13015,13016
2022/11/1,12:45:00,13016,13022,13009,13015
2022/11/1,13:00:00,13015,13036,13013,13029
2022/11/1,13:15:00,13029,13041,13023,13037
2022/11/1,13:30:00,13036,13040,13025,13031
2022/11/2,08:45:00,13033,13047,13024,13032
2022/11/2,09:00:00,13033,13052,13015,13050
2022/11/2,09:15:00,13051,13069,13045,13052
2022/11/2,09:30:00,13050,13068,13032,13063
2022/11/2,09:45:00,13062,13071,13048,13062
2022/11/2,10:00:00,13063,13069,13049,13063
2022/11/2,10:15:00,13063,13082,13057,13080
2022/11/2,10:30:00,13080,13103,13078,13081
2022/11/2,10:45:00,13081,13093,13074,13081
2022/11/2,11:00:00,13081,13082,13047,13055
2022/11/2,11:15:00,13055,13077,13050,13075
2022/11/2,11:30:00,13074,13081,13065,13077
2022/11/2,11:45:00,13076,13085,13073,13074
2022/11/2,12:00:00,13075,13077,13055,13063
2022/11/2,12:15:00,13062,13063,13042,13058
2022/11/2,12:30:00,13058,13068,13055,13059
2022/11/2,12:45:00,13059,13075,13056,13072
2022/11/2,13:00:00,13072,13089,13071,13089
2022/11/2,13:15:00,13089,13096,13079,13091
2022/11/2,13:30:00,13091,13092,13079,13083
2022/11/3,08:45:00,12883,12896,12854,12895
2022/11/3,09:00:00,12895,12959,12890,12959
2022/11/3,09:15:00,12959,12960,12921,12939
2022/11/3,09:30:00,12940,12970,12938,12967
2022/11/3,09:45:00,12966,12969,12924,12925
2022/11/3,10:00:00,12926,12947,12915,12940
2022/11/3,10:15:00,12938,12973,12935,12956
2022/11/3,10:30:00,12955,12980,12954,12966
2022/11/3,10:45:00,12965,12967,12933,12941
2022/11/3,11:00:00,12943,12960,12930,12942
2022/11/3,11:15:00,12942,12948,12928,12931
2022/11/3,11:30:00,12930,12947,12920,12947
2022/11/3,11:45:00,12947,12964,12938,12962
2022/11/3,12:00:00,12962,12967,12951,12965
2022/11/3,12:15:00,12965,12971,12953,12967
2022/11/3,12:30:00,12967,12977,12963,12971
2022/11/3,12:45:00,12971,12975,12960,12961
2022/11/3,13:00:00,12961,12978,12957,12978
2022/11/3,13:15:00,12978,12983,12963,12972
2022/11/3,13:30:00,12972,12981,12954,12958
2022/11/4,08:45:00,12880,12906,12870,12880
2022/11/4,09:00:00,12881,12903,12864,12883
2022/11/4,09:15:00,12883,12883,12850,12874
2022/11/4,09:30:00,12873,12929,12873,12923
2022/11/4,09:45:00,12923,12940,12916,12940
2022/11/4,10:00:00,12940,12947,12918,12940
2022/11/4,10:15:00,12940,12967,12939,12959
2022/11/4,10:30:00,12959,12966,12935,12950
2022/11/4,10:45:00,12949,12971,12946,12948
2022/11/4,11:00:00,12948,12959,12945,12954
2022/11/4,11:15:00,12953,12959,12938,12956
2022/11/4,11:30:00,12957,12977,12956,12962
2022/11/4,11:45:00,12963,12966,12947,12948
2022/11/4,12:00:00,12947,12957,12936,12952
2022/11/4,12:15:00,12951,12957,12942,12956
2022/11/4,12:30:00,12956,12972,12952,12964
2022/11/4,12:45:00,12963,12984,12961,12975
2022/11/4,13:00:00,12975,13024,12975,13023
2022/11/4,13:15:00,13022,13039,13022,13028
2022/11/4,13:30:00,13030,13032,13019,13030
2022/11/7,08:45:00,13156,13175,13133,13137
2022/11/7,09:00:00,13137,13139,13108,13129
2022/11/7,09:15:00,13130,13133,13096,13121
2022/11/7,09:30:00,13120,13190,13119,13180
2022/11/7,09:45:00,13181,13198,13168,13179
2022/11/7,10:00:00,13179,13182,13152,13170
2022/11/7,10:15:00,13171,13186,13156,13182
2022/11/7,10:30:00,13182,13201,13172,13181
2022/11/7,10:45:00,13180,13209,13176,13207
2022/11/7,11:00:00,13208,13209,13186,13201
2022/11/7,11:15:00,13201,13234,13200,13229
2022/11/7,11:30:00,13230,13246,13222,13245
2022/11/7,11:45:00,13246,13253,13232,13234
2022/11/7,12:00:00,13235,13255,13230,13246
2022/11/7,12:15:00,13246,13265,13242,13253
2022/11/7,12:30:00,13253,13263,13247,13250
2022/11/7,12:45:00,13252,13254,13240,13242
2022/11/7,13:00:00,13242,13245,13224,13224
2022/11/7,13:15:00,13225,13230,13216,13227
2022/11/7,13:30:00,13227,13234,13217,13224
2022/11/8,08:45:00,13312,13325,13298,13319
2022/11/8,09:00:00,13318,13347,13311,13332
2022/11/8,09:15:00,13332,13376,13326,13371
2022/11/8,09:30:00,13370,13383,13362,13367
2022/11/8,09:45:00,13368,13388,13353,13372
2022/11/8,10:00:00,13371,13381,13354,13363
2022/11/8,10:15:00,13365,13389,13358,13376
2022/11/8,10:30:00,13376,13390,13373,13387
2022/11/8,10:45:00,13387,13389,13352,13355
2022/11/8,11:00:00,13356,13366,13342,13363
2022/11/8,11:15:00,13364,13376,13350,13362
2022/11/8,11:30:00,13362,13380,13360,13378
2022/11/8,11:45:00,13379,13382,13371,13371
2022/11/8,12:00:00,13372,13383,13371,13380
2022/11/8,12:15:00,13382,13383,13358,13363
2022/11/8,12:30:00,13363,13367,13348,13349
2022/11/8,12:45:00,13348,13357,13336,13338
2022/11/8,13:00:00,13339,13342,13329,13331
2022/11/8,13:15:00,13330,13339,13322,13334
2022/11/8,13:30:00,13334,13336,13326,13334
2022/11/9,08:45:00,13467,13467,13440,13452
2022/11/9,09:00:00,13452,13482,13438,13466
2022/11/9,09:15:00,13466,13489,13465,13486
2022/11/9,09:30:00,13487,13529,13485,13517
2022/11/9,09:45:00,13518,13531,13508,13522
2022/11/9,10:00:00,13522,13536,13514,13533
2022/11/9,10:15:00,13534,13576,13534,13575
2022/11/9,10:30:00,13576,13577,13555,13559
2022/11/9,10:45:00,13560,13569,13548,13554
2022/11/9,11:00:00,13556,13583,13554,13571
2022/11/9,11:15:00,13572,13599,13570,13591
2022/11/9,11:30:00,13592,13595,13582,13589
2022/11/9,11:45:00,13589,13595,13582,13583
2022/11/9,12:00:00,13584,13587,13553,13571
2022/11/9,12:15:00,13570,13587,13566,13586
2022/11/9,12:30:00,13586,13612,13585,13608
2022/11/9,12:45:00,13608,13612,13590,13605
2022/11/9,13:00:00,13605,13613,13594,13606
2022/11/9,13:15:00,13606,13607,13588,13607
2022/11/9,13:30:00,13607,13610,13582,13595
2022/11/10,08:45:00,13543,13545,13518,13534
2022/11/10,09:00:00,13533,13565,13525,13563
2022/11/10,09:15:00,13563,13564,13528,13529
2022/11/10,09:30:00,13530,13550,13516,13517
2022/11/10,09:45:00,13518,13531,13498,13527
2022/11/10,10:00:00,13526,13527,13478,13478
2022/11/10,10:15:00,13478,13495,13466,13483
2022/11/10,10:30:00,13482,13503,13468,13483
2022/11/10,10:45:00,13481,13483,13461,13481
2022/11/10,11:00:00,13481,13505,13471,13490
2022/11/10,11:15:00,13491,13503,13480,13481
2022/11/10,11:30:00,13480,13485,13468,13483
2022/11/10,11:45:00,13480,13494,13475,13482
2022/11/10,12:00:00,13482,13498,13481,13494
2022/11/10,12:15:00,13494,13496,13479,13486
2022/11/10,12:30:00,13487,13497,13482,13483
2022/11/10,12:45:00,13483,13499,13476,13494
2022/11/10,13:00:00,13494,13518,13489,13504
2022/11/10,13:15:00,13504,13510,13487,13491
2022/11/10,13:30:00,13492,13500,13477,13477
2022/11/11,08:45:00,13965,14004,13933,14001
2022/11/11,09:00:00,14001,14043,14001,14034
2022/11/11,09:15:00,14035,14039,13923,13940
2022/11/11,09:30:00,13940,13942,13896,13915
2022/11/11,09:45:00,13916,13944,13898,13918
2022/11/11,10:00:00,13917,13990,13917,13982
2022/11/11,10:15:00,13982,13987,13960,13981
2022/11/11,10:30:00,13981,14017,13981,13995
2022/11/11,10:45:00,13995,14008,13974,13998
2022/11/11,11:00:00,13998,14001,13979,13993
2022/11/11,11:15:00,13994,14014,13992,14000
2022/11/11,11:30:00,14000,14006,13981,13981
2022/11/11,11:45:00,13982,13995,13975,13992
2022/11/11,12:00:00,13993,14004,13975,14003
2022/11/11,12:15:00,14003,14027,13996,14026
2022/11/11,12:30:00,14026,14028,14007,14018
2022/11/11,12:45:00,14019,14022,14004,14010
2022/11/11,13:00:00,14010,14015,13995,14011
2022/11/11,13:15:00,14011,14036,14010,14035
2022/11/11,13:30:00,14035,14062,14028,14058
2022/11/14,08:45:00,14159,14177,14112,14125
2022/11/14,09:00:00,14124,14140,14096,14097
2022/11/14,09:15:00,14098,14138,14097,14125
2022/11/14,09:30:00,14124,14149,14096,14104
2022/11/14,09:45:00,14102,14119,14080,14097
2022/11/14,10:00:00,14097,14118,14090,14114
2022/11/14,10:15:00,14113,14138,14106,14133
2022/11/14,10:30:00,14134,14158,14132,14147
2022/11/14,10:45:00,14146,14182,14141,14178
2022/11/14,11:00:00,14178,14195,14164,14192
2022/11/14,11:15:00,14191,14195,14179,14185
2022/11/14,11:30:00,14185,14189,14167,14170
2022/11/14,11:45:00,14170,14189,14169,14188
2022/11/14,12:00:00,14187,14190,14146,14151
2022/11/14,12:15:00,14151,14156,14139,14143
2022/11/14,12:30:00,14144,14164,14144,14155
2022/11/14,12:45:00,14155,14163,14147,14152
2022/11/14,13:00:00,14153,14162,14148,14157
2022/11/14,13:15:00,14157,14169,14142,14144
2022/11/14,13:30:00,14145,14146,14116,14127
2022/11/15,08:45:00,14237,14271,14212,14268
2022/11/15,09:00:00,14267,14322,14233,14320
2022/11/15,09:15:00,14320,14347,14307,14345
2022/11/15,09:30:00,14345,14376,14324,14370
2022/11/15,09:45:00,14370,14384,14359,14373
2022/11/15,10:00:00,14373,14449,14366,14448
2022/11/15,10:15:00,14449,14550,14440,14504
2022/11/15,10:30:00,14504,14530,14492,14503
2022/11/15,10:45:00,14505,14508,14446,14477
2022/11/15,11:00:00,14478,14507,14476,14490
2022/11/15,11:15:00,14490,14513,14475,14507
2022/11/15,11:30:00,14506,14545,14502,14542
2022/11/15,11:45:00,14541,14551,14531,14535
2022/11/15,12:00:00,14535,14556,14525,14542
2022/11/15,12:15:00,14541,14556,14533,14553
2022/11/15,12:30:00,14552,14563,14537,14539
2022/11/15,12:45:00,14540,14549,14534,14541
2022/11/15,13:00:00,14541,14570,14534,14562
2022/11/15,13:15:00,14562,14575,14548,14552
2022/11/15,13:30:00,14551,14554,14495,14530
2022/11/16,08:45:00,14620,14646,14586,14609
2022/11/16,09:00:00,14607,14634,14559,14560
2022/11/16,09:15:00,14560,14561,14451,14510
2022/11/16,09:30:00,14510,14590,14490,14566
2022/11/16,09:45:00,14565,14581,14545,14576
2022/11/16,10:00:00,14577,14615,14565,14610
2022/11/16,10:15:00,14610,14652,14602,14636
2022/11/16,10:30:00,14637,14638,14606,14623
2022/11/16,10:45:00,14623,14632,14550,14572
2022/11/16,11:00:00,14574,14593,14536,14538
2022/11/16,11:15:00,14539,14551,14513,14544
2022/11/16,11:30:00,14545,14582,14542,14575
2022/11/16,11:45:00,14575,14602,14574,14594
2022/11/16,12:00:00,14592,14598,14559,14565
2022/11/16,12:15:00,14564,14577,14538,14552
2022/11/16,12:30:00,14551,14554,14505,14527
2022/11/16,12:45:00,14527,14539,14511,14519
2022/11/16,13:00:00,14519,14537,14485,14500
2022/11/16,13:15:00,14501,14505,14498,14499
2022/11/17,08:45:00,14471,14494,14445,14448
2022/11/17,09:00:00,14448,14490,14441,14452
2022/11/17,09:15:00,14453,14468,14411,14418
2022/11/17,09:30:00,14418,14441,14406,14433
2022/11/17,09:45:00,14432,14435,14401,14413
2022/11/17,10:00:00,14412,14425,14391,14394
2022/11/17,10:15:00,14395,14395,14357,14367
2022/11/17,10:30:00,14368,14395,14363,14389
2022/11/17,10:45:00,14390,14424,14387,14421
2022/11/17,11:00:00,14420,14443,14411,14437
2022/11/17,11:15:00,14437,14462,14433,14441
2022/11/17,11:30:00,14440,14480,14440,14469
2022/11/17,11:45:00,14468,14513,14449,14510
2022/11/17,12:00:00,14510,14523,14496,14520
2022/11/17,12:15:00,14520,14532,14503,14521
2022/11/17,12:30:00,14521,14523,14500,14512
2022/11/17,12:45:00,14512,14519,14488,14490
2022/11/17,13:00:00,14489,14514,14488,14513
2022/11/17,13:15:00,14512,14545,14511,14523
